Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract
35,"A Holzinger, B Malle, P Kieseberg, PM Roth…","Towards the augmented pathologist: Challenges of explainable-ai in digital pathology",2017,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/1712.06657","https://scholar.google.com/scholar?cites=1832283951976327984&as_sdt=2005&sciodt=0,5&hl=en",104,"2021-02-09 14:31:30","","","","",,,,,35,8.75,7,5,4,"… 2. From Microscopical Thinking to Digital Pathology Modern pathology was founded in the mid of the 19th century, when Virchow (1871) set the basis for modern medical science and established the ”microscopical thinking” which is still state-of-the-art in classical pathology …"
10,"DA Soeder, M Wolff","Generation of API call graphs from static disassembly",2016,"US Patent 9,378,012","Google Patents","https://patents.google.com/patent/US9378012B2/en","https://scholar.google.com/scholar?cites=17572299174638454647&as_sdt=2005&sciodt=0,5&hl=en",105,"2021-02-09 14:31:30","","","","",,,,,10,2.00,5,2,5,"US9378012B2 - Generation of API call graphs from static disassembly - Google Patents. Generation of API call graphs from static disassembly. Download PDF Info. Publication number US9378012B2. US9378012B2 US14/590,788 …"
0,"S Nagrecha","Operationalizing Classification in Applied Machine Learning",2017,"","search.proquest.com","https://search.proquest.com/openview/fbc272a5761eaf1e9ac8411d38749593/1?pq-origsite=gscholar&cbl=18750&diss=y","",106,"2021-02-09 14:31:30","BOOK","","","",,,,,0,0.00,0,1,4,"… domain problem. The state of the art in domain-driven data mining, Actionable … tion and a deeper description of KDD and AKD, which represent the state of the art in domain-driven knowledge discovery. We describe a framework to evaluate cost …"
8,"M Endler, JP Briot, VP de Almeida…","Stream-Based Reasoning for IoT Applications—Proposal of Architecture and Analysis of Challenges",2017,"… Journal of Semantic …","World Scientific","https://www.worldscientific.com/doi/abs/10.1142/S1793351X1740013X","https://scholar.google.com/scholar?cites=329617393667090067&as_sdt=2005&sciodt=0,5&hl=en",107,"2021-02-09 14:31:30","","","","",,,,,8,2.00,2,4,4,"… In summary, we could see that there are various interesting directions for intro- ducing automated machine learning and knowledge extraction techniques into our framework. One important issue is the dynamicity of the data produced …"
0,"AE Bandrowski, TH Gillespie, ME Martone, JS Grethe…","Investigator Presentations",2017,"Informatics 2017","","","",108,"2021-02-09 14:31:30","CITATION","","","",,,,,0,0.00,0,5,4,""
0,"JP Assendorp","Project Report: Deep Learning for Text Classification in Digital Journalism",,"users.informatik.haw-hamburg.de","","https://users.informatik.haw-hamburg.de/~ubicomp/projekte/master2016-proj/assendorp.pdf","",109,"2021-02-09 14:31:30","PDF","","","",,,,,0,0.00,0,1,,"… summarize the concept of dossiers and the benefits of enhancing the process of dossier creation with automated machine learning systems … Nevertheless, the accuracy of classification models has been steadily improved by applying state-of-the-art research and novel techniques …"
2,"R Steele, A Clarke","A sensor-based learning public health system",2017,"Proceedings of the 50th Hawaii International …","128.171.57.22","http://128.171.57.22/handle/10125/41577","https://scholar.google.com/scholar?cites=5547782272855890299&as_sdt=2005&sciodt=0,5&hl=en",110,"2021-02-09 14:31:30","","","","",,,,,2,0.50,1,2,4,"… It should be noted that the algorithm of the LPHS provides 'learning' in the sense that the iterative process is not one strictly limited to the application of 'automated' machine learning techniques, but the algorithm is such that steps 4 and 5 can utilize manual actions, automated …"
0,"R Steele","The Utilization of the Internet of Things for a Learning Health System",2017,"International Journal of Future Computer and …","ijfcc.org","http://www.ijfcc.org/vol6/508-A052.pdf","",111,"2021-02-09 14:31:30","PDF","","","",,,,,0,0.00,0,1,4,"… Learning: it should be noted that the LHS provides for „learning‟ in the broad sense that the iterative and cyclic process is not one limited to the application of „automated‟ machine learning techniques, but the … [12] R. Steele, ""An overview of the state of the art of automated …"
2,"AW Anderson","Deep Mining: scaling Bayesian auto-tuning of data science pipelines",2017,"","dspace.mit.edu","https://dspace.mit.edu/handle/1721.1/119509","https://scholar.google.com/scholar?cites=2157723936513876704&as_sdt=2005&sciodt=0,5&hl=en",112,"2021-02-09 14:31:30","","","","",,,,,2,0.50,2,1,4,"… Abstract Within the automated machine learning movement, hyperparameter optimization has emerged as a particular focus. Researchers … the automated machine learning (AutoML) community, which is working to automate …"
3,"S Khare, D Gupta, K Prabhavathi, MG Deepika…","Health and nutritional status of children: survey, challenges and directions",2017,"… on Cognitive Computing …","Springer","https://link.springer.com/chapter/10.1007/978-981-10-9059-2_10","https://scholar.google.com/scholar?cites=11457749539539699011&as_sdt=2005&sciodt=0,5&hl=en",113,"2021-02-09 14:31:30","","","","",,,,,3,0.75,1,5,4,"… undernutrition. As this new dataset is released recently it can be analyzed using Machine Learning for current state of the art situation, for effective solution to malnutrition … features. Very few automated Machine Learning techniques were explored …"
0,"HF Bernard","Enhanced Sleepiness Prediction with Improved CASH",,"pure.tue.nl","","https://pure.tue.nl/ws/portalfiles/portal/52028108/20710831_bb_855421_Bernard_2016.pdf","",114,"2021-02-09 14:31:30","PDF","","","",,,,,0,0.00,0,1,,"… Works like SMBO (Sequen- tial Model-Based Optimization), AutoML (automated machine learning) and AUTO-SKLEARN have demonstrated the use of … The performance gain of the built sleepiness prediction model when compared to the state-of-the-art sleepiness models like …"
14,"X Ji, SA Chun, J Geller","Knowledge-based tweet classification for disease sentiment monitoring",2016,"Sentiment Analysis and Ontology Engineering","Springer","https://link.springer.com/chapter/10.1007/978-3-319-30319-2_17","https://scholar.google.com/scholar?cites=5565484730013053406&as_sdt=2005&sciodt=0,5&hl=en",115,"2021-02-09 14:31:30","HTML","","","",,,,,14,2.80,5,3,5,"… ESMOS utilizes both a linguistic knowledge base and automated machine learning methods to exhibit a degree of computational intelligence. It also utilizes a disease ontology to identify the disease names to collect and monitor tweet data …"
25,"J Zhang, NM El-Gohary","Extending building information models semiautomatically using semantic natural language processing techniques",2016,"Journal of Computing in Civil Engineering","ascelibrary.org","https://ascelibrary.org/doi/abs/10.1061/(ASCE)CP.1943-5487.0000536","https://scholar.google.com/scholar?cites=10232065716626004940&as_sdt=2005&sciodt=0,5&hl=en",116,"2021-02-09 14:31:30","","","","",,,,,25,5.00,13,2,5,"… Which features should be used to represent the data in a ML problem is, thus, an important decision. State of the Art and Knowledge Gaps. Several research efforts extended the IFC schema for various purposes, such as building life cycle management (Vanlande et al …"
1,"HC Lau, M MISIR, XLI LI, L Jiang","ADVISER+: Toward a usable web-based algorithm portfolio deviser",2017,"","ink.library.smu.edu.sg","http://ink.library.smu.edu.sg/cgi/viewcontent.cgi?article=4816&context=sis_research","https://scholar.google.com/scholar?cites=10113683020493688979&as_sdt=2005&sciodt=0,5&hl=en",117,"2021-02-09 14:31:30","PDF","","","",,,,,1,0.25,0,4,4,"… A state-of- the-art, F-Race5 [2] based parameter tuning method, namely the Post Selection tuner [24] is used as the tuning tool, which makes ADVISER+ comparable to the best tuning methods … Efficient and robust automated machine learning. 2015 …"
0,"A Fakhry","Machine Learning Methods for Brain Image Analysis",2016,"","digitalcommons.odu.edu","http://digitalcommons.odu.edu/cgi/viewcontent.cgi?article=1013&context=computerscience_etds","",118,"2021-02-09 14:31:30","PDF","","","",,,,,0,0.00,0,1,5,"… EM images. I designed an automated pipeline with novel insights that was able to achieve state-of-the-art performance on the segmentation of the Drosophila brain. I … tions: First, can we improve upon the existing state-of-the-art data acquisition and …"
6,"R Kienzler","Mastering Apache Spark 2. x",2017,"","books.google.com","https://books.google.com/books?hl=en&lr=&id=5-ZDDwAAQBAJ&oi=fnd&pg=PP1&dq=%22automated+machine+learning%22+%22state+of+the+art%22&ots=dE6IOoc9EN&sig=SJK0otXcG87vX_mYJdIbDZjv23s","https://scholar.google.com/scholar?cites=10844460717008845391&as_sdt=2005&sciodt=0,5&hl=en",119,"2021-02-09 14:31:30","BOOK","","","",,,,,6,1.50,6,1,4,"… During the course of the book, you will also learn about the latest enhancements in Apache Spark 2.2, such as using the DataFrame and Dataset APIs exclusively, building advanced, fully automated Machine Learning pipelines with SparkML and perform graph analysis using …"
26,"N Bigdely-Shamlo, S Makeig…","Preparing laboratory and real-world EEG data for large-scale analysis: a containerized approach",2016,"Frontiers in …","frontiersin.org","https://www.frontiersin.org/articles/10.3389/fninf.2016.00007/full","https://scholar.google.com/scholar?cites=6363053560310712266&as_sdt=2005&sciodt=0,5&hl=en",120,"2021-02-09 14:31:30","HTML","","","",,,,,26,5.20,9,3,5,"… This containerization does not preclude the use of other metadata standards, but rather emphasizes curation, data quality, and uniformity so that researchers can apply automated machine learning techniques to their own and/or others' data with no or only a … State of the Art …"
47,"I Bogunovic, J Scarlett, A Krause, V Cevher","Truncated variance reduction: A unified approach to bayesian optimization and level-set estimation",2016,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/1610.07379","https://scholar.google.com/scholar?cites=18276635671845108484&as_sdt=2005&sciodt=0,5&hl=en",121,"2021-02-09 14:31:30","","","","",,,,,47,9.40,12,4,5,"… provides a powerful framework for automating design problems, and finds applications in robotics, environmental monitoring, and automated machine learning, just to … algorithm [2], which we name via the authors' surnames as GCHK, as well as the state-of-the-art straddle (STR …"
18,"R Koschke, S Bazrafshan","Software-clone rates in open-source programs written in C or C++",2016,"2016 IEEE 23rd International …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/7476786/","https://scholar.google.com/scholar?cites=5727381076026532306&as_sdt=2005&sciodt=0,5&hl=en",122,"2021-02-09 14:31:30","","","","",,,,,18,3.60,9,2,5,"… This calibration is done using automated machine learning to derive a decision tree that works as a classifier for real and spurious clones, respectively … Our clone detector represents a state-of-the-art tool based on tokens, which is the finest level of program semantics …"
0,"L Ren, M Ye, B Alsallakh, Z Yan","26‐2: Invited Paper: Recent Advances in HMI for Automotive Aftermarket Applications",2017,"SID Symposium Digest of …","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1002/sdtp.11625","",123,"2021-02-09 14:31:30","","","","",,,,,0,0.00,0,4,4,"… We compare our σ- DVO with the-state-of-the art SLAM approaches on the publicly available TUM RGB-D Dataset … Unlike automated machine-learning techniques, Visual Analytics leverage both historical data and specialists' expertise in the process of making the system more …"
10,"C Gutiérrez, MÁ Gómez-Flechoso, I Belda…","Wine yeasts identification by MALDI-TOF MS: Optimization of the preanalytical steps and development of an extensible open-source platform for processing and …",2017,"International journal of …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0168160517301939","https://scholar.google.com/scholar?cites=1827875526074959836&as_sdt=2005&sciodt=0,5&hl=en",124,"2021-02-09 14:31:30","","","","",,,,,10,2.50,3,4,4,"JavaScript is disabled on your browser. Please enable JavaScript to use all the features on this page. Skip to main content Skip to article …"
4,"A Petrovski, P Rattadilok, S Petrovskii","Intelligent Measurement in Unmanned Aerial Cyber Physical Systems for Traffic Surveillance",2016,"International Conference on …","Springer","https://link.springer.com/chapter/10.1007/978-3-319-44188-7_12","https://scholar.google.com/scholar?cites=10657177501396346208&as_sdt=2005&sciodt=0,5&hl=en",125,"2021-02-09 14:31:30","","","","",,,,,4,0.80,1,3,5,"… This final stage of adaptive measurement by the IMS is implemented using an automated machine learning algorithm, described in our previous work [7], that continuously tunes … Valavanis, KP: Advances in Unmanned Aerial Vehicles: State of the Art and the Road to Autonomy …"
9,"KM Tibbetts, XJ Feng, H Rabitz","Exploring experimental fitness landscapes for chemical synthesis and property optimization",2017,"Physical Chemistry Chemical Physics","pubs.rsc.org","https://pubs.rsc.org/en/content/articlehtml/2017/cp/c6cp06187g","https://scholar.google.com/scholar?cites=7760960716370433237&as_sdt=2005&sciodt=0,5&hl=en",126,"2021-02-09 14:31:30","","","","",,,,,9,2.25,3,3,4,"… Computational studies using state-of-the-art electronic structure calculations combined with automated search algorithms have effectively optimized molecular properties including the electric dipole moment, 90 hyperpolarizability, 91–93 electronic bandgap, 93–95 and …"
1,"A Gretton, P Hennig, CE Rasmussen…","New directions for learning with kernels and gaussian processes (dagstuhl seminar 16481)",2017,"Dagstuhl …","drops.dagstuhl.de","https://drops.dagstuhl.de/opus/volltexte/2017/7106/","https://scholar.google.com/scholar?cites=13046685112449987903&as_sdt=2005&sciodt=0,5&hl=en",127,"2021-02-09 14:31:30","","","","",,,,,1,0.25,0,4,4,"… eleven real-world datasets, showing that it always outperforms GP regression and is almost always better than state-of-the-art deterministic and … M. Feurer, A. Klein, K. Eggensperger, J. Springenberg, M. Blum, F. Hutter, “Efficient and Robust Automated Machine Learning”, in Proc …"
30,"A Das Sarma, A Parameswaran, J Widom","Towards globally optimal crowdsourcing quality management: The uniform worker setting",2016,"Proceedings of the 2016 …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/2882903.2882953","https://scholar.google.com/scholar?cites=3431512797536933&as_sdt=2005&sciodt=0,5&hl=en",128,"2021-02-09 14:31:30","","","","",,,,,30,6.00,10,3,5,"… of-the-art EM-based algorithms, while having the advantage of simplicity and ease of implementation over them. 1.1 Related Literature Crowdsourcing is gaining importance as a platform for a va- riety of different applications where automated machine learning techniques …"
0,"R Schönhof, A Tenschert, A Cheptsov","Practical Aspects of Ontology-Based Analysis and Reasoning for Law Information Represented in Textual Form",,"researchgate.net","","https://www.researchgate.net/profile/Raoul_Schoenhof/publication/331305547_Practical_Aspects_of_Ontology-Based_Analysis_and_Reasoning_for_Law_Information_Represented_in_Textual_Form/links/5f7f368b458515b7cf6f9beb/Practical-Aspects-of-Ontology-Based-Analysis-and-Reasoning-for-Law-Information-Represented-in-Textual-Form.pdf","",129,"2021-02-09 14:31:30","PDF","","","",,,,,0,0.00,0,3,,"… The presented approach affiliates this concept of grammatical-driven information retrieval, implements state of the art NLP tools and expands it by considering grammatical … Later, numerous rules will be derivated by automated or semi-automated machine learning algorithms …"
5,"H Feng, P Wang, MC Zhuang","Locality-sensitive hash-based detection of malicious codes",2016,"US Patent 9,361,458","Google Patents","https://patents.google.com/patent/US9361458B1/en","https://scholar.google.com/scholar?cites=1844698083375470272&as_sdt=2005&sciodt=0,5&hl=en",130,"2021-02-09 14:31:30","","","","",,,,,5,1.00,2,3,5,"US9361458B1 - Locality-sensitive hash-based detection of malicious codes - Google Patents. Locality-sensitive hash-based detection of malicious codes. Download PDF Info. Publication number US9361458B1. US9361458B1 …"
2,"S Wu, Y Zhang, X Xiong","Efficient privacy leakage discovery for android applications based on static analysis",2016,"International Journal of Hybrid …","pdfs.semanticscholar.org","https://pdfs.semanticscholar.org/ee2a/d9edc9dd9914f88775024b6f14a597c3fb5e.pdf","https://scholar.google.com/scholar?cites=1953793421320149249&as_sdt=2005&sciodt=0,5&hl=en",131,"2021-02-09 14:31:30","PDF","","","",,,,,2,0.40,1,3,5,"… flow analysis heavily depends on the given set of sources and sinks, we use SuSi [13], a fully automated machine-learning approach for … bytecode to jimple for static analysis with soot”, in: Proceedings of the ACM SIGPLAN International Workshop on State of the Art in Java …"
4,"A Unitt, A McCord","Conversation analytics",2016,"US Patent App. 14/875,686","Google Patents","https://patents.google.com/patent/US20160026690A1/en","https://scholar.google.com/scholar?cites=1067743340137332158&as_sdt=2005&sciodt=0,5&hl=en",132,"2021-02-09 14:31:30","","","","",,,,,4,0.80,2,2,5,"… 2. Discussion of the State of the Art. In the field of communications monitoring, there is frequently a need to record and analyze communications for various purposes, such as to identify customer needs (for example, whether they might be a likely purchaser of a new product or …"
0,"S Manganelli, B Schilter, E Benfenati, A Manganaro…","Research Article Integrated strategy for mutagenicity prediction applied to food contact chemicals",,"researchgate.net","","https://www.researchgate.net/profile/Serena_Manganelli/publication/319885648_Integrated_strategy_for_mutagenicity_prediction_applied_to_food_contact_chemicals/links/59eedddf0f7e9b369575c1d1/Integrated-strategy-for-mutagenicity-prediction-applied-to-food-contact-chemicals.pdf","",133,"2021-02-09 14:31:30","PDF","","","",,,,,0,0.00,0,5,,"… (2009). Predictive models for carcinogenicity and mutagenicity. Frameworks, state-of- the art and perspectives … doi:10.1007/s10822-013-9648-4 Dixon, SL, Duan, J., Smith, E., et al. (2016), AutoQSAR: an automated machine learning tool for best-practice QSAR modeling …"
8,"AA Kivva, NA Buchka, MY Kuzin…","System and method of detecting malicious files on mobile devices",2017,"US Patent …","Google Patents","https://patents.google.com/patent/US9553889B1/en","https://scholar.google.com/scholar?cites=15537381299923921482&as_sdt=2005&sciodt=0,5&hl=en",134,"2021-02-09 14:31:30","","","","",,,,,8,2.00,2,4,4,"US9553889B1 - System and method of detecting malicious files on mobile devices - Google Patents. System and method of detecting malicious files on mobile devices. Download PDF Info. Publication number US9553889B1 …"
147,"B Bischl, P Kerschke, L Kotthoff, M Lindauer…","Aslib: A benchmark library for algorithm selection",2016,"Artificial Intelligence","Elsevier","https://www.sciencedirect.com/science/article/pii/S0004370216300388","https://scholar.google.com/scholar?cites=2847333960941442232&as_sdt=2005&sciodt=0,5&hl=en",135,"2021-02-09 14:31:30","HTML","","","",,,,,147,29.40,29,5,5,"… standalone solvers in SAT competitions [118]. Algorithm selectors have since come to dominate the state of the art on many other problems, including CSP [79], planning [42], Max-SAT [71], QBF [83], and ASP [31]. To date, much of the …"
0,"PM Scholl, K Van Laerhoven","Remind: towards a personal remembrance search engine for motion augmented multi-media recordings",2016,"… of the 15th International Conference on …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3012709.3016074","",136,"2021-02-09 14:31:30","","","","",,,,,0,0.00,0,2,5,"… These streams can be compressed with state-of- the-art codecs … Approaches range from manually defining this mapping to fully automated machine learning systems, where only a limited set of parameters are pre-selected …"
12,"HQ Le, MV Tran, TH Dang, QT Ha, N Collier","Sieve-based coreference resolution enhances semi-supervised learning model for chemical-induced disease relation extraction",2016,"Database","academic.oup.com","https://academic.oup.com/database/article-abstract/doi/10.1093/database/baw102/2630484","https://scholar.google.com/scholar?cites=13444235812055912479&as_sdt=2005&sciodt=0,5&hl=en",137,"2021-02-09 14:31:30","","","","",,,,,12,2.40,2,5,5,"… Results showed that our system could reach the state of the art performance with F1 of 82.44 for the DNER task and 58.90 for the … Other approaches are based on automated machine learning techniques, such as Support Vector Machines (SVMs) (6) and decision trees (7). Their …"
0,"J van der Herten","Data-efficient machine learning for design and optimisation of complex systems",2017,"","biblio.ugent.be","https://biblio.ugent.be/publication/8521706/file/8521716","",138,"2021-02-09 14:31:30","PDF","","","",,,,,0,0.00,0,1,4,"Page 1. Data-efficiënt machinaal leren voor het ontwerp en de optimalisatie van complexe systemen Data-Efficient Machine Learning for Design and Optimisation of Complex Systems Joachim van der Herten Promotoren: prof. dr. ir. T. Dhaene, dr. ir …"
62,"A Golshan, F Gong, F Jas, N Bilogorskiy, N Vu…","Systems and methods for malware detection and mitigation",2017,"US Patent …","Google Patents","https://patents.google.com/patent/US9686293B2/en","https://scholar.google.com/scholar?cites=4634372519111912077&as_sdt=2005&sciodt=0,5&hl=en",139,"2021-02-09 14:31:30","","","","",,,,,62,15.50,10,6,4,"… D and Stuxnet (which was referred to as the most advanced piece of malware ever created). Targeted attacks on Google, Intel, Adobe, Boeing, and an estimated 60 others have been extensively covered in the press. The state of the art security defenses have proved ineffective …"
8,"R Renteria","Preventing access to malicious content",2016,"US Patent App. 14/946,467","Google Patents","https://patents.google.com/patent/US20160142429A1/en","https://scholar.google.com/scholar?cites=4051186930517461875&as_sdt=2005&sciodt=0,5&hl=en",140,"2021-02-09 14:31:30","","","","",,,,,8,1.60,8,1,5,"US20160142429A1 - Preventing access to malicious content - Google Patents. Preventing access to malicious content. Download PDF Info. Publication number US20160142429A1. US20160142429A1 US14/946,467 US201514946467A …"
11,"S Boutnaru, L Tancman, M Markzon","Method and product for providing a predictive security product and evaluating existing security products",2016,"US Patent 9,521,156","Google Patents","https://patents.google.com/patent/US9521156B2/en","https://scholar.google.com/scholar?cites=16152166296128341061&as_sdt=2005&sciodt=0,5&hl=en",141,"2021-02-09 14:31:30","","","","",,,,,11,2.20,4,3,5,"US9521156B2 - Method and product for providing a predictive security product and evaluating existing security products - Google Patents. Method and product for providing a predictive security product and evaluating existing security products. Download PDF Info …"
0,"E Esco","Flexible Infrastructure Supporting Machine Learning for Anomaly Detection in Big Data",2017,"","wpi.edu","https://web.wpi.edu/Pubs/E-project/Available/E-project-042617-130623/unrestricted/FinalPaper.pdf","",142,"2021-02-09 14:31:30","PDF","","","",,,,,0,0.00,0,1,4,"… The pipeline created (hereinafter, “Chronos”)1 combines state of the art machine learning technologies and a component based architecture to produce a … Chronos Pipeline is a sufficient proof of concept for a pipeline that combines user input and automated machine learning …"
12,"R Thomas, MJS Rangachar","Fractional bat and multi-kernel-based spherical SVM for low resolution face recognition",2017,"International Journal of Pattern …","World Scientific","https://www.worldscientific.com/doi/abs/10.1142/S0218001417560146","https://scholar.google.com/scholar?cites=17043630885442789646&as_sdt=2005&sciodt=0,5&hl=en",143,"2021-02-09 14:31:30","","","","",,,,,12,3.00,6,2,4,"Page 1. Fractional Bat and Multi-Kernel-Based Spherical SVM for Low Resolution Face Recognition Renjith Thomas*,‡ and MJS Rangachar † *Department of Electronics and Communication Hindustan Institute of Technology …"
1,"S Boutnaru, L Tancman, M Markzon","Method and product for providing a predictive security product and evaluating existing security products",2017,"US Patent 9,838,406","Google Patents","https://patents.google.com/patent/US9838406B2/en","https://scholar.google.com/scholar?cites=10884753064506360450&as_sdt=2005&sciodt=0,5&hl=en",144,"2021-02-09 14:31:30","","","","",,,,,1,0.25,0,3,4,"US9838406B2 - Method and product for providing a predictive security product and evaluating existing security products - Google Patents. Method and product for providing a predictive security product and evaluating existing security products. Download PDF Info …"
18,"Á Arnaiz-González, JF Díez-Pastor, JJ Rodríguez…","Instance selection for regression: Adapting DROP",2016,"Neurocomputing","Elsevier","https://www.sciencedirect.com/science/article/pii/S0925231216301953","https://scholar.google.com/scholar?cites=4581914989496754682&as_sdt=2005&sciodt=0,5&hl=en",145,"2021-02-09 14:31:30","","","","",,,,,18,3.60,5,4,5,"… Automated Machine Learning is a discipline that is concerned with the design of algorithms for building models that are able to generalize the underlying … tasks [4], [7], [8], [21], [31], [34], [40], [41], as well as various surveys [14], [33] that present the state-of-the-art techniques …"
46,"F Hutter, M Lindauer, A Balint, S Bayless, H Hoos…","The configurable SAT solver challenge (CSSC)",2017,"Artificial Intelligence","Elsevier","https://www.sciencedirect.com/science/article/pii/S0004370216301138","https://scholar.google.com/scholar?cites=6181652139469391213&as_sdt=2005&sciodt=0,5&hl=en",146,"2021-02-09 14:31:30","","","","",,,,,46,11.50,8,6,4,"… 24], AI planning [53], [54], scheduling [28], and graph coloring [83]). The SAT community has a long history of regularly assessing the state of the art via competitions [50]. The first SAT competition dates back to the year 2002 …"
0,"W Wang, R Chang","Systems and methods for identifying drug targets using biological networks",2016,"US Patent 9,372,962","Google Patents","https://patents.google.com/patent/US9372962B2/en","",147,"2021-02-09 14:31:30","","","","",,,,,0,0.00,0,2,5,"US9372962B2 - Systems and methods for identifying drug targets using biological networks - Google Patents. Systems and methods for identifying drug targets using biological networks. Download PDF Info. Publication number …"
1,"C Müller-Schloer, S Tomforde","Design-Time to Runtime",2017,"… –Technical Systems for Survival in the Real …","Springer","https://link.springer.com/chapter/10.1007/978-3-319-68477-2_6","https://scholar.google.com/scholar?cites=521078343425382592&as_sdt=2005&sciodt=0,5&hl=en",148,"2021-02-09 14:31:30","","","","",,,,,1,0.25,1,2,4,"… Automated machine learning at runtime has several drawbacks, the two most severe ones being: (1) it is mostly based on trial-and-error, and (2) it needs a large number of … We observe a variety of failures and outages that did not appear in state-of-the-art technical systems …"
169,"EG Spinelli, ML Mandelli, ZA Miller…","Typical and atypical pathology in primary progressive aphasia variants",2017,"Annals of …","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1002/ana.24885","https://scholar.google.com/scholar?cites=12037511152880685589&as_sdt=2005&sciodt=0,5&hl=en",149,"2021-02-09 14:31:30","","","","",,,,,169,42.25,42,4,4,"… analysis of clinical, cognitive, and neuroimaging features at clinical presentation in a large, well‐characterized cohort of sporadic PPA patients with pathological diagnosis, who were evaluated at the same clinic and diagnosed using the state‐of‐the‐art classification system …"
1,"T Ali, MFA Zuhairi, J Ali, S Musa…","A complete behavioral measurement and reporting: optimized for mobile devices",2016,"1st EAI International …","researchgate.net","https://www.researchgate.net/profile/Jawad_Ali27/publication/314522121_A_Complete_Behavioral_Measurement_and_Reporting_Optimized_for_Mobile_Devices/links/5bf44354a6fdcc3a8de46206/A-Complete-Behavioral-Measurement-and-Reporting-Optimized-for-Mobile-Devices.pdf","https://scholar.google.com/scholar?cites=7552797791835307505&as_sdt=2005&sciodt=0,5&hl=en",150,"2021-02-09 14:31:30","PDF","","","",,,,,1,0.20,0,5,5,"… Thus, in this solution the mentioned motivating use case cannot be covered. 3.1 Android: State of the Art Software-based Behavior Monitors … They have reduced the measurement and reporting log and performed verification-based automated machine learning modules …"
0,"D Maiorca","Design and implementation of robust systems for secure malware detection",2016,"","iris.unica.it","https://iris.unica.it/handle/11584/266872","",151,"2021-02-09 14:31:30","","","","",,,,,0,0.00,0,1,5,"… First, understanding what are the vulnerabilities of current state-of-the-art systems (this anticipates the attacker's moves). Then, developing novel … With respect to PDF files, I first develop novel at- tacks that can empirically and optimally evade current state-of-the-art detectors …"
0,"TAMFA Zuhairi, JAS Musa, M Nauman","A Complete Behavioral Measurement and Reporting: Optimized for Mobile Devices",,"researchgate.net","","https://www.researchgate.net/profile/Megat_Zuhairi/publication/311824507_A_Complete_Behavioral_Measurement_and_Reporting_Optimized_for_Mobile_Devices/links/585c303d08ae6eb8719c6773.pdf","",152,"2021-02-09 14:31:30","PDF","","","",,,,,0,0.00,0,3,,"… Thus, in this solution the mentioned motivating use case cannot be covered. 3.1 Android: State of the Art Software-based Behavior Monitors … They have reduced the measurement and reporting log and performed verification- based automated machine learning modules …"
24,"LA Thorsrud","Nowcasting using news topics. Big Data versus big bank",2016,"","papers.ssrn.com","https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2901450","https://scholar.google.com/scholar?cites=7372225467195113582&as_sdt=2005&sciodt=0,5&hl=en",153,"2021-02-09 14:31:30","","","","",,,,,24,4.80,24,1,5,"… Compared with a big bank of experts, here represented by official central bank nowcasts and a state-of-the-art forecast … Still, although recent advances have delivered promising results, the state-of-the-art models and systems, used at, eg, central banks …"
15,"H Arabnejad, C Pahl, G Estrada, A Samir…","A fuzzy load balancer for adaptive fault tolerance management in cloud platforms",2017,"European Conference on …","Springer","https://link.springer.com/chapter/10.1007/978-3-319-67262-5_9","https://scholar.google.com/scholar?cites=2953551238367457242&as_sdt=2005&sciodt=0,5&hl=en",154,"2021-02-09 14:31:30","","","","",,,,,15,3.75,3,5,4,"… For us, it allows multiple possibly conflicting options – whether arising from an automated (machine) learning approach as multiple options or provided by different experts [3] – to … Pahl, C., Brogi, A., Soldani, J., Jamshidi, P.: Cloud container technologies: a state-of-the-art review …"
39,"R Bhargava, DP Reese","Method of and system for computer system state checks",2016,"US Patent 9,424,154","Google Patents","https://patents.google.com/patent/US9424154B2/en","https://scholar.google.com/scholar?cites=11943111092598538383&as_sdt=2005&sciodt=0,5&hl=en",155,"2021-02-09 14:31:30","","","","",,,,,39,7.80,20,2,5,"US9424154B2 - Method of and system for computer system state checks - Google Patents. Method of and system for computer system state checks. Download PDF Info. Publication number US9424154B2. US9424154B2 US12 …"
