Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract
0,"A Adadi","A survey on data‐efficient algorithms in big data era",2021,"Journal of Big Data","Springer","https://link.springer.com/article/10.1186/s40537-021-00419-9","",116,"2021-02-09 16:34:33","HTML","","","",,,,,0,0.00,0,1,1,"The leading approaches in Machine Learning are notoriously data-hungry. Unfortunately, many application domains do not have access to big data because acquiring data involves a process that is expensive or time-consuming. This has triggered a serious debate in both the industrial …"
0,"S Jeon, J Son, M Park, BS Ko, SH Son","Driving-PASS: A Driving Performance Assessment System for Stroke Drivers Using Deep Features",2021,"IEEE Access","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9343246/","",117,"2021-02-09 16:34:33","","","","",,,,,0,0.00,0,5,1,"… Second, we complement additional technical methods in the system's functional components, ie, Feature engineer- ing, Resampling, Automated Machine Learning (Auto-ML), to enhance the performance of Driving-PASS. III …"
0,"S Zheng, Y Wang, B Li, X Li","A Hardware-adaptive Deep Feature Matching Pipeline for Real-time 3D Reconstruction",2021,"Computer-Aided Design","Elsevier","https://www.sciencedirect.com/science/article/pii/S0010448520301779","",118,"2021-02-09 16:34:33","","","","",,,,,0,0.00,0,4,1,"… A real-time 3D reconstruction system with state-of-the-art performance. Abstract … A state-of-the-art performance is achieved through ORB-SLAM2 [2]. The ORB descriptor is a binary vector allowing high performance matching …"
0,"F Shriver, C Gentry, J Watson","Prediction of Neutronics Parameters Within a Two-Dimensional Reflective PWR Assembly Using Deep Learning",2021,"Nuclear Science and Engineering","Taylor & Francis","https://www.tandfonline.com/doi/abs/10.1080/00295639.2020.1852021","",119,"2021-02-09 16:34:33","","","","",,,,,0,0.00,0,3,1,"Page 1. Prediction of Neutronics Parameters Within a Two-Dimensional Reflective PWR Assembly Using Deep Learning Forrest Shriver, a* Cole Gentry, b and Justin Watson a aUniversity of Florida, Department of Materials …"
0,"X Li, J Yang, J Ma","Recent developments of content-based image retrieval (CBIR)",2021,"Neurocomputing","Elsevier","https://www.sciencedirect.com/science/article/pii/S0925231220319044","",120,"2021-02-09 16:34:33","","","","",,,,,0,0.00,0,3,1,""
3,"D Wang, L Wang, Z Zhang, D Wang, H Zhu…",""" Brilliant AI Doctor"" in Rural China: Tensions and Challenges in AI-Powered CDSS Deployment",2021,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2101.01524","https://scholar.google.com/scholar?cites=3402896115743905184&as_sdt=2005&sciodt=0,5&hl=en",121,"2021-02-09 16:34:33","","","","",,,,,3,3.00,1,6,1,"… Unlike 'traditional' CDSS that relies on expert-defined heuristics, modern AI-driven CDSS interventions utilize state-of-the-art AI algorithms (eg, deep neural networks and knowledge graph) to train tremendously large datasets retrieved from electronic health record (EHR …"
0,"S Cao, D Zhao, Y Sun, C Ruan","Learning-based low-illumination image enhancer for underwater live crab detection",2021,"ICES Journal of Marine …","academic.oup.com","https://academic.oup.com/icesjms/advance-article-abstract/doi/10.1093/icesjms/fsaa250/6104240","",122,"2021-02-09 16:34:33","","","","",,,,,0,0.00,0,4,1,"Abstract. Swift, non-destructive detection approaches should address the problem of insufficient sensitivity when attempting to obtain and perceive live crab in."
0,"Y Masuda, A Zimmermann, M Viswanathan, M Bass…","Adaptive Enterprise Architecture for the Digital Healthcare Industry: A Digital Platform for Drug Development",2021,"Information","mdpi.com","https://www.mdpi.com/986652","",123,"2021-02-09 16:34:33","","","","",,,,,0,0.00,0,5,1,"Enterprise architecture (EA) is useful for effectively structuring digital platforms with digital transformation in information societies. Moreover, digital platforms in the healthcare industry accelerate and increase the efficiency of drug discovery and development processes. However …"
0,"S Piat, S Miao, R Liao, T Mansi…","Dilated Fully Convolutional Network for 2D/3D Medical Image Registration",2021,"US Patent App. 17 …","Google Patents","https://patents.google.com/patent/US20210012514A1/en","",124,"2021-02-09 16:34:33","","","","",,,,,0,0.00,0,5,1,"US20210012514A1 - Dilated Fully Convolutional Network for 2D/3D Medical Image Registration - Google Patents. Dilated Fully Convolutional Network for 2D/3D Medical Image Registration. Download PDF Info. Publication number …"
0,"R Avtar, A Kouser, A Kumar, D Singh, P Misra, A Gupta…","Remote Sensing for International Peace and Security: Its Role and Implications",2021,"Remote Sensing","mdpi.com","https://www.mdpi.com/975938","",125,"2021-02-09 16:34:33","","","","",,,,,0,0.00,0,7,1,"Remote sensing technology has seen a massive rise in popularity over the last two decades, becoming an integral part of our lives. Space-based satellite technologies facilitated access to the inaccessible terrains, helped humanitarian teams, support complex emergencies, and …"
0,"S Zamani, H Hemmati","A Pragmatic Approach for Hyper-Parameter Tuning in Search-based Test Case Generation",2021,"arXiv preprint arXiv:2101.05738","arxiv.org","https://arxiv.org/abs/2101.05738","",126,"2021-02-09 16:34:33","","","","",,,,,0,0.00,0,2,1,"Page 1. Noname manuscript No. (will be inserted by the editor) A Pragmatic Approach for Hyper-Parameter Tuning in Search-based Test Case Generation Shayan Zamani · Hadi Hemmati Received: date / Accepted: date Abstract …"
0,"D Bouneffouf","Etat de l'art sur l'application des bandits multi-bras",2021,"arXiv preprint arXiv:2101.00001","arxiv.org","https://arxiv.org/abs/2101.00001","",127,"2021-02-09 16:34:33","","","","",,,,,0,0.00,0,1,1,"… [22] D. Bouneffouf, “Exponentiated gradient exploration for active learning,” Computers, vol. 5, no. 1, p. 1, 2016. [23] D. Bouneffouf, “Evolution of the user's content: An overview of the state of the art,” arXiv preprint arXiv:1305.1787, 2013 …"
0,"LA Cox Jr","Modeling Nonlinear Dose-Response Functions: Regression, Simulation, and Causal Networks",2021,"Quantitative Risk Analysis of Air Pollution Health …","Springer","https://link.springer.com/chapter/10.1007/978-3-030-57358-4_2","",128,"2021-02-09 16:34:33","","","","",,,,,0,0.00,0,1,1,"… variables, data permitting. Other investigators (or automated machine-learning programs for learning BNs directly from data) might select additional markers and perhaps get narrower uncertainty bands. In addition, durations …"
